Dress_ID,Style,Price,Rating,Size,Season,NeckLine,SleeveLength,waiseline,Material,FabricType,Decoration,Pattern Type,Recommendation,,Date
682561447,party,very-high,5,M,Spring,slash-neck,sleevless,natural,chiffonfabric,chiffon,flowers,null,1,,10-09-2023
999081623,Casual,Average,4.9,M,Automn,v-neck,sleevless,null,polyster,null,null,null,1,,11-09-2023
1108613896,party,very-high,0,L,Winter,v-neck,sleevless,natural,polyster,tulle,beading,null,0,,12-09-2023
1054555186,party,very-high,0,M,Winter,v-neck,cap-sleeves,null,null,chiffon,lace,null,0,,13-09-2023
915238287,Casual,Low,4.4,M,Winter,v-neck,turndowncollor,null,cotton,null,null,null,1,,14-09-2023
1107279894,party,very-high,0,M,Spring,v-neck,threequater,natural,lycra,sattin,applique,null,1,,15-09-2023
1163040038,party,high,0,M,Winter,Sweetheart,sleevless,natural,null,null,pearls,null,0,,16-09-2023
1091877430,party,high,0,M,Spring,Sweetheart,sleevless,null,nylon,null,null,null,0,,17-09-2023
1053467336,party,Average,5,M,Winter,o-neck,capsleeves,empire,polyster,null,lace,null,1,,18-09-2023
609889168,party,high,4.7,M,Winter,sweetheart,sleeveless,natural,null,chiffon,flowers,null,0,,19-09-2023
662727740,party,high,4.8,free,Winter,o-neck,sleevless,empire,null,null,embroidary,null,1,,20-09-2023
1090993173,party,low,4.5,L,Summer,,full,,,,,,1,,21-09-2023
963684109,party,very-high,4.9,M,Spring,Sweetheart,sleeevless,empire,null,chiffon,beading,null,1,,22-09-2023
619817668,party,high,4.6,M,winter,Sweetheart,sleevless,natural,null,chiffon,null,null,0,,23-09-2023
1066740059,party,Average,5,M,Spring,Sweetheart,sleevless,natural,polyster,null,null,null,1,,24-09-2023
732184480,party,very-high,4.8,L,Spring,Sweetheart,sleevless,empire,microfiber,organza,beading,null,1,,25-09-2023
1044683061,party,very-high,0,M,Winter,Sweetheart,sleevless,natural,polyster,chiffon,beading,null,1,,26-09-2023
579010251,party,high,4.6,L,Spring,slash-neck,sleevless,empire,silk,chiffon,beading,null,0,,27-09-2023
751364623,party,Average,4.8,L,,Sweetheart,sleevless,empire,null,null,pleat,null,1,,28-09-2023
898316819,party,Medium,4.6,S,Winter,Scoop,short,empire,null,null,crystal,null,0,,29-09-2023
622667306,party,very-high,4.9,M,Spring,Sweetheart,sleevless,natural,silk,chiffon,beading,null,1,,30-09-2023
809344968,party,Medium,4.8,S,Spring,v-neck,sleevless,empire,null,null,null,null,1,,01-10-2023
754138176,party,very-high,4.2,L,Winter,v-neck,sleevless,null,null,null,lace,null,1,,02-10-2023
674192921,Casual,Low,4.4,free,Summer,o-neck,sleevless,null,null,null,null,null,1,,03-10-2023
726446177,party,very-high,4.1,M,Winter,Scoop,short,natural,cotton,lace,applique,null,1,,04-10-2023
1193747589,party,very-high,0,M,Winter,o-neck,full,natural,null,null,feathers,null,1,,05-10-2023
676827184,Casual,high,4.6,M,Summer,Sweetheart,sleevless,empire,null,null,beading,null,1,,06-10-2023
619996560,party,Average,4.7,free,Winter,o-neck,sleevless,null,polyster,null,null,null,0,,07-10-2023
618420156,party,very-high,4.7,L,Winter,slash-neck,sleevless,empire,viscos,chiffon,beading,null,1,,08-10-2023
689486739,party,very-high,4.5,M,Spring,v-neck,cap-sleeves,null,null,null,lace,null,1,,09-10-2023
751364614,party,Average,4.7,free,Spring,Sweetheart,sleevless,empire,rayon,chiffon,beading,solid,1,,10-10-2023
825341937,party,high,4.8,M,Summer,Sweetheart,sleevless,princess,null,sattin,null,null,1,,11-10-2023
736813752,party,high,4.6,M,Summer,slash-neck,sleevless,natural,null,chiffon,null,null,1,,12-10-2023
636178374,party,Medium,4.7,M,Winter,o-neck,sleevless,empire,cotton,chiffon,button,null,1,,13-10-2023
743485617,cute,Average,4.4,free,Spring,Sweetheart,sleevless,empire,spandex,tulle,ruched,solid,1,,14-10-2023
933951149,party,Average,5,M,Spring,o-neck,sleevless,null,null,null,null,null,1,,15-10-2023
684561284,party,very-high,4.8,free,Spring,Sweetheart,sleevless,natural,polyster,chiffon,beading,null,1,,16-10-2023
616295248,party,Medium,4.8,M,Spring,o-neck,sleevless,natural,silk,chiffon,crystal,null,1,,17-10-2023
736076633,party,very-high,4.9,L,Spring,slash-neck,sleevless,null,null,chiffon,flowers,null,1,,18-10-2023
1108073621,party,Medium,0,free,Winter,v-neck,short,empire,null,chiffon,lace,null,1,,19-10-2023
1053002876,work,Average,5,free,Winter,o-neck,half,null,microfiber,null,null,null,0,,20-10-2023
444282011,party,very-high,4.9,M,Spring,v-neck,sleevless,empire,null,sattin,beading,null,1,,21-10-2023
949336768,Casual,high,5,free,Summer,v-neck,sleevless,natural,nylon,null,null,null,1,,22-10-2023
961972778,Casual,very-high,0,small,Spring,o-neck,full,null,null,chiffon,applique,null,0,,23-10-2023
893088817,Casual,Medium,4.7,M,Spring,o-neck,sleevless,natural,cotton,null,bow,null,1,,24-10-2023
952724683,party,Average,0,M,Spring,v-neck,sleevless,natural,null,null,null,null,1,,25-10-2023
855037000,Casual,Average,4.4,free,Summer,slash-neck,sleevless,empire,cotton,null,null,null,1,,26-10-2023
660016574,Casual,very-high,4.6,M,winter,o-neck,short,natural,null,null,flowers,null,1,,27-10-2023
738079582,Casual,Low,4.4,free,winter,halter,sleevless,natural,null,null,draped,null,1,,28-10-2023
861001391,party,high,4.5,M,winter,o-neck,sleevless,null,null,null,null,null,1,,29-10-2023
1099696103,Casual,Average,4.8,free,Summer,o-neck,sleevless,natural,null,null,null,null,0,,30-10-2023
1044288976,Sexy,Average,5,M,Summer,o-neck,sleeveless,natural,polyster,broadcloth,rivet,null,0,,31-10-2023
890848361,vintage,Average,4.9,free,Summer,o-neck,urndowncollor,empire,null,null,null,null,0,,01-11-2023
929503394,vintage,Average,4.7,S,Summer,turndowncollor,short,empire,cotton,null,null,null,0,,02-11-2023
1015249105,work,Average,4.9,M,Summer,sqare-collor,halfsleeve,empire,polyster,sattin,sashes,null,0,,03-11-2023
707537639,Casual,low,4.7,L,Spring,o-neck,short,natural,chiffonfabric,chiffon,null,null,0,,04-11-2023
702984554,Casual,Average,4.8,L,Automn,o-neck,short,natural,cashmere,null,null,null,0,,05-11-2023
896048351,Sexy,low,4.7,free,Spring,v-neck,sleeveless,null,null,null,sequined,null,1,,06-11-2023
1023830972,Casual,Average,0,S,Winter,slash-neck,halfsleeve,natural,nylon,broadcloth,null,null,0,,07-11-2023
959052557,Casual,Average,4.2,S,Winter,v-neck,sleevless,empire,other,chiffon,hollowout,patchwork,0,,08-11-2023
1246945687,Novelty,Average,0,free,Summer,o-neck,full,natural,cotton,sattin,hollowout,solid,0,,09-11-2023
510519284,Casual,Low,4.3,free,Summer,backless,sleevless,empire,chiffonfabric,chiffon,crystal,null,0,,10-11-2023
1079958917,Casual,Average,3.7,M,Summer,boat-neck,sleevless,natural,linen,null,null,null,0,,11-11-2023
1024325244,Casual,Average,5,free,winter,o-neck,sleevless,natural,polyster,broadcloth,lace,null,1,,12-11-2023
841203385,Sexy,low,5,free,Spring,v-neck,sleevless,empire,null,chiffon,null,null,0,,13-11-2023
1104504876,cute,Low,0,free,Winter,o-neck,sleevless,natural,null,chiffon,null,null,0,,14-11-2023
1010356223,vintage,Average,4.8,M,Summer,v-neck,full,natural,rayon,poplin,null,null,1,,15-11-2023
1031230798,bohemian,Average,4.8,L,Winter,o-neck,sleevless,natural,polyster,chiffon,null,solid,0,,16-11-2023
908989488,bohemian,Average,0,free,Spring,o-neck,sleevless,natural,rayon,chiffon,null,striped,1,,17-11-2023
822081627,Sexy,Average,4.5,M,Summer,bowneck,sleevless,null,cotton,chiffon,null,solid,0,,18-11-2023
1116072373,Novelty,Medium,4.2,M,Winter,o-neck,halfsleeve,natural,polyster,chiffon,hollowout,animal,1,,19-11-2023
856139963,Casual,Low,5,free,Spring,v-neck,full,natural,cotton,null,null,solid,1,,20-11-2023
1032982013,Casual,Average,5,L,Winter,o-neck,thressqatar,natural,polyster,null,applique,solid,0,,21-11-2023
879756967,Casual,Low,4.8,M,Winter,v-neck,sleevless,natural,polyster,null,null,print,0,,22-11-2023
912614690,bohemian,Low,5,free,Spring,o-neck,short,natural,nylon,jersey,sashes,print,1,,23-11-2023
1072784739,Casual,low,5,free,Spring,bowneck,sleevless,natural,silk,chiffon,applique,print,0,,24-11-2023
945651303,Casual,Low,5,M,Spring,o-neck,sleeevless,natural,chiffonfabric,chiffon,null,solid,1,,25-11-2023
858212832,cute,Average,4.3,M,Summer,NULL,NULL,natural,cotton,chiffon,null,solid,0,,26-11-2023
1219677488,Novelty,Average,0,free,winter,o-neck,short,natural,polyster,broadcloth,lace,null,1,,27-11-2023
886501087,cute,low,0,L,Spring,o-neck,sleevless,empire,null,null,null,null,1,,28-11-2023
944264938,Sexy,Low,4.8,free,Spring,slash-neck,sleevless,natural,cotton,broadcloth,sequined,solid,0,,29-11-2023
918722829,Sexy,Low,4.8,free,Summer,slash-neck,sleevless,empire,silk,null,lace,solid,0,,30-11-2023
750670078,Casual,Low,4.4,M,Winter,o-neck,sleevless,natural,polyster,null,null,solid,0,,01-12-2023
1028061165,Casual,Average,4.5,M,Winter,o-neck,sleevless,natural,polyster,chiffon,ruched,striped,0,,02-12-2023
699738864,Casual,Low,4.7,S,Summer,o-neck,full,natural,cotton,null,null,patchwork,0,,03-12-2023
905732124,Casual,low,4.4,free,Spring,o-neck,sleevless,natural,polyster,null,sashes,print,0,,04-12-2023
961230947,work,Average,4.9,M,Winter,slash-neck,short,natural,polyster,broadcloth,ruffles,solid,0,,05-12-2023
849947393,cute,Medium,4.6,free,Spring,o-neck,short,natural,chiffonfabric,null,hollowout,solid,1,,06-12-2023
857432541,Casual,Low,4.7,free,Spring,o-neck,halfsleeve,natural,silk,chiffon,sashes,print,0,,07-12-2023
1088674674,Casual,Low,4.7,M,Winter,o-neck,full,empire,polyster,chiffon,null,print,1,,08-12-2023
939250541,Casual,Average,4.8,M,Spring,o-neck,sleevless,natural,cotton,chiffon,hollowout,print,0,,09-12-2023
876708804,Sexy,Low,4.8,L,Summer,o-neck,sleevless,natural,cotton,null,null,solid,1,,10-12-2023
1032990258,Casual,Average,4.3,M,Spring,o-neck,halfsleeve,null,null,null,null,null,1,,11-12-2023
880692544,Casual,Average,4.7,XL,winter,v-neck,short,empire,milksilk,null,null,print,0,,12-12-2023
958270190,Casual,Low,0,L,winter,v-neck,full,null,null,null,null,solid,0,,13-12-2023
732757918,Sexy,Average,4.7,M,Automn,slash-neck,sleevless,natural,nylon,null,rivet,solid,0,,14-12-2023
898646576,Casual,Low,4.7,free,winter,o-neck,sleevless,natural,null,null,null,null,1,,15-12-2023
950048509,Casual,high,0,L,winter,v-neck,full,null,polyster,null,null,solid,0,,16-12-2023
754316257,Casual,Low,4.7,L,Summer,o-neck,sleevless,natural,silk,worsted,lace,patchwork,0,,17-12-2023
598523814,Casual,Average,4.7,free,Summer,v-neck,full,natural,cotton,null,sashes,solid,0,,18-12-2023
774130360,Casual,Average,0,free,Winter,v-neck,full,null,cashmere,null,null,solid,1,,19-12-2023
555727400,Casual,low,4.7,free,Summer,o-neck,capsleeves,natural,chiffonfabric,chiffon,null,print,1,,20-12-2023
537463111,Casual,Average,4.7,M,Summer,o-neck,thressqatar,null,chiffonfabric,chiffon,ruched,solid,0,,21-12-2023
933864550,Sexy,low,4.5,free,Summer,slash-neck,sleevless,null,polyster,Corduroy,null,null,0,,22-12-2023
944930838,vintage,low,4,free,Summer,turndowncollor,short,natural,cotton,wollen,hollowout,solid,0,,23-12-2023
901346821,Sexy,low,4.7,free,Summer,v-neck,sleevless,null,null,null,null,null,0,,24-12-2023
818295153,bohemian,low,5,free,Summer,o-neck,sleevless,empire,cotton,broadcloth,tassel,print,1,,25-12-2023
733134203,Casual,low,4.7,S,Winter,o-neck,sleeevless,natural,knitting,null,lace,solid,0,,26-12-2023
943414146,Sexy,Average,4.5,S,Winter,v-neck,sleevless,null,polyster,null,null,null,0,,27-12-2023
709353440,cute,Average,4.7,M,Summer,o-neck,sleevless,natural,chiffonfabric,null,sashes,splice,0,,28-12-2023
1190383536,vintage,Low,0,free,Summer,o-neck,sleevless,natural,cotton,batik,null,print,1,,29-12-2023
869138763,Casual,Average,4.1,L,winter,o-neck,sleevless,natural,polyster,null,null,null,1,,30-12-2023
977173764,Casual,Average,4.2,M,winter,v-neck,full,empire,polyster,null,lace,patchwork,1,,31-12-2023
918331326,Brief,Average,4.8,free,winter,v-neck,halfsleeve,natural,polyster,broadcloth,null,solid,0,,01-01-2024
733715437,Brief,Average,4.9,free,Winter,o-neck,sleevless,natural,null,null,null,solid,0,,02-01-2024
955679920,Sexy,Average,4.8,S,Winter,v-neck,sleevless,empire,polyster,chiffon,lace,solid,0,,03-01-2024
862814652,Casual,Average,4.7,L,Winter,o-neck,sleevless,natural,polyster,chiffon,null,patchwork,0,,04-01-2024
799301728,vintage,Average,4.7,M,Summer,v-neck,short,natural,rayon,null,beading,print,0,,05-01-2024
1039384371,Casual,Average,4.8,free,Summer,o-neck,sleevless,natural,cotton,chiffon,sashes,solid,0,,06-01-2024
746518490,Sexy,Low,4.7,M,Winter,v-neck,sleevless,natural,polyster,null,null,striped,0,,07-01-2024
720665176,Casual,Average,5,s,Spring,turndowncollor,full,empire,cotton,worsted,null,solid,0,,08-01-2024
1001750851,Casual,Low,1,M,Spring,o-neck,halfsleeve,null,null,chiffon,null,null,0,,09-01-2024
882975367,Sexy,Average,4.1,free,Summer,v-neck,sleevless,natural,cotton,null,lace,null,1,,10-01-2024
1069577979,Casual,Low,4,free,Summer,v-neck,sleevless,natural,cotton,broadcloth,hollowout,print,0,,11-01-2024
1079373429,work,Average,4.7,M,Spring,v-neck,sleevless,null,null,null,null,null,1,,12-01-2024
711704151,cute,Average,4.6,free,Spring,v-neck,full,natural,cotton,chiffon,null,solid,1,,13-01-2024
876761815,Casual,Low,5,M,Spring,o-neck,sleevless,natural,spandex,jersey,null,print,0,,14-01-2024
1062354779,Casual,Average,4.7,M,Automn,v-neck,sleevless,natural,null,chiffon,null,striped,1,,15-01-2024
727676110,Casual,low,4.6,free,winter,o-neck,full,natural,polyster,null,applique,solid,0,,16-01-2024
845853510,Casual,Average,4.5,L,Summer,o-neck,short,natural,cotton,jersey,pockets,solid,0,,17-01-2024
832090686,cute,Average,4.6,M,Automn,o-neck,thressqatar,natural,silk,chiffon,sashes,print,0,,18-01-2024
839305476,Casual,Low,4.6,free,Automn,o-neck,halfsleeve,natural,chiffonfabric,chiffon,null,leapord,1,,19-01-2024
855418066,Casual,Low,4.7,L,Summer,NULL,sleevless,null,cotton,null,null,solid,1,,20-01-2024
1211480431,Sexy,Low,0,L,Summer,o-neck,sleevless,empire,sill,null,null,striped,0,,21-01-2024
946741571,bohemian,Average,4,free,Winter,o-neck,sleevless,natural,polyster,chiffon,ruffles,striped,0,,22-01-2024
724177834,Casual,low,4.7,free,Summer,o-neck,full,natural,cotton,null,null,solid,1,,23-01-2024
975877364,work,Average,0,M,Summer,v-neck,sleevless,natural,cotton,worsted,null,solid,1,,24-01-2024
851697194,bohemian,Average,4.1,free,Summer,o-neck,thressqatar,null,null,null,hollowout,null,0,,25-01-2024
1108356000,Casual,Average,0,M,Spring,o-neck,halfsleeve,natural,null,null,lace,null,0,,26-01-2024
871219565,Brief,Low,4.6,M,Summer,o-neck,short,natural,cotton,null,null,animal,0,,27-01-2024
1250787559,cute,Low,0,free,Spring,v-neck,sleevless,empire,chiffonfabric,chiffon,null,null,1,,28-01-2024
942245416,Casual,Average,5,M,Spring,o-neck,thressqatar,null,spandex,null,null,null,0,,29-01-2024
900108476,Casual,Low,5,free,winter,o-neck,full,natural,wool,null,applique,solid,0,,30-01-2024
1019672746,vintage,Average,4.5,L,winter,o-neck,short,empire,null,null,sequined,patchwork,1,,31-01-2024
783980024,Casual,Average,4.5,free,Summer,o-neck,short,natural,polyster,null,null,solid,0,,01-02-2024
970655043,bohemian,Low,4.4,L,Summer,bowneck,short,natural,cotton,null,null,dot,0,,02-02-2024
1139064593,Casual,high,0,L,winter,v-neck,thressqatar,natural,polyster,null,ruffles,solid,1,,03-02-2024
939389270,Casual,Average,4.8,free,winter,o-neck,sleevless,null,polyster,null,sashes,solid,0,,04-02-2024
859321875,Brief,Low,4.7,M,Winter,o-neck,full,natural,cotton,null,null,patchwork,0,,05-02-2024
703395323,Casual,Medium,0,free,Winter,bowneck,full,null,cashmere,knitted,null,solid,1,,06-02-2024
1083779666,Casual,Average,4.7,M,Winter,o-neck,short,empire,polyster,shiffon,null,animal,0,,07-02-2024
966030991,party,Average,0,M,Summer,o-neck,full,natural,cotton,null,null,patchwork,1,,08-02-2024
866405822,bohemian,Average,4.8,S,Summer,v-neck,short,natural,cotton,null,null,solid,0,,09-02-2024
941564304,Sexy,Average,4.9,free,Summer,sqare-collor,sleevless,natural,polyster,null,sashes,print,0,,10-02-2024
1119360745,Casual,Average,3,M,Spring,turndowncollor,short,empire,polyster,null,sashes,patchwork,0,,11-02-2024
932375745,Casual,low,4.7,L,Automn,o-neck,short,natural,polyster,shiffon,null,patchwork,1,,12-02-2024
789373177,Casual,Average,4.3,M,Automn,o-neck,sleevless,natural,polyster,null,plain,solid,0,,13-02-2024
1135456589,Casual,Average,0,XL,Winter,v-neck,short,empire,polyster,shiffon,pockets,solid,1,,14-02-2024
932913675,Casual,Low,5,free,Summer,o-neck,sleevless,natural,model,jersey,plain,solid,1,,15-02-2024
1217548862,vintage,Average,0,L,Summer,sqare-collor,short,empire,cotton,chiffon,null,dot,1,,16-02-2024
755078866,Casual,Low,4.7,free,winter,o-neck,sleevless,natural,milksilk,null,null,animal,0,,17-02-2024
1052420390,vintage,Average,5,M,Summer,v-neck,thressqatar,natural,polyster,null,null,print,0,,18-02-2024
924108301,Casual,Low,4.7,L,Summer,o-neck,full,natural,mix,worsted,lace,patchwork,1,,19-02-2024
675980168,bohemian,Average,4.6,M,Spring,o-neck,sleevless,natural,shiffon,shiffon,sashes,solid,0,,20-02-2024
730603782,party,Average,4.8,M,Summer,o-neck,full,null,cotton,null,null,solid,1,,21-02-2024
934830377,bohemian,Low,4.6,free,Summer,v-neck,sleevless,natural,cotton,broadcloth,beading,solid,0,,22-02-2024
689406468,party,very-high,4.6,free,Summer,o-neck,sleevless,empire,rayon,null,hollowout,solid,0,,23-02-2024
870994067,cute,Low,4.8,M,Spring,o-neck,short,natural,shiffon,shiffon,bow,dot,1,,24-02-2024
1016250560,vintage,Average,0,M,Spring,o-neck,halfsleeve,empire,polyster,null,lace,animal,0,,25-02-2024
860334943,Casual,Medium,4.9,L,Winter,o-neck,short,natural,cotton,broadcloth,sashes,solid,0,,26-02-2024
863336720,Casual,Average,4.2,free,Summer,o-neck,sleevless,natural,cotton,worsted,null,striped,1,,27-02-2024
835915937,Casual,Average,4.9,M,Summer,o-neck,short,dropped,cotton,null,ruffles,patchwork,0,,28-02-2024
944641715,bohemian,Low,5,XL,Spring,v-neck,thressqatar,natural,null,shiffon,null,print,1,,29-02-2024
869395176,Casual,Average,4.7,M,Summer,o-neck,sleevless,null,cotton,null,null,dot,0,,01-03-2024
1097435333,Casual,Average,0,free,Summer,bowneck,halfsleeve,null,cotton,null,null,null,0,,02-03-2024
1124120907,Casual,Average,0,free,Summer,o-neck,sleevless,natural,cotton,null,lace,floral,0,,03-03-2024
1130463523,Sexy,Medium,0,free,winter,o-neck,sleevless,natural,polyster,null,sequined,solid,0,,04-03-2024
560474456,Sexy,low,4.4,free,Automn,v-neck,sleevless,natural,cotton,worsted,lace,solid,0,,05-03-2024
907669618,Sexy,Average,0,free,Spring,v-neck,full,natural,cotton,wollen,lace,solid,1,,06-03-2024
710089916,Brief,Average,4.9,XL,Spring,slash-neck,full,natural,null,null,sashes,solid,0,,07-03-2024
793162246,Casual,Average,4.7,XL,Summer,v-neck,halfsleeve,natural,null,broadcloth,null,print,1,,08-03-2024
1065317917,Casual,Average,0,free,Automn,v-neck,full,natural,cotton,null,lace,solid,0,,09-03-2024
737461130,Casual,Average,4.8,M,Summer,v-neck,full,natural,null,shiffon,null,null,0,,10-03-2024
663993130,Casual,Medium,4.9,L,Spring,sqare-collor,sleevless,empire,null,null,null,print,0,,11-03-2024
933231033,party,Average,4.7,M,Spring,o-neck,halfsleeve,empire,null,shiffon,null,patchwork,0,,12-03-2024
743417270,Sexy,low,4.4,free,Summer,bowneck,sleevless,natural,viscos,null,bow,solid,0,,13-03-2024
798898277,bohemian,Low,4.6,free,winter,o-neck,sleevless,empire,polyster,null,null,patchwork,1,,14-03-2024
549401113,Casual,Low,4.6,free,Autumn,o-neck,full,natural,rayon,null,lace,solid,1,,15-03-2024
857189807,Sexy,Low,4.5,free,Summer,o-neck,sleevless,empire,cotton,null,sashes,solid,1,,16-03-2024
1055149353,Sexy,Low,0,free,winter,v-neck,NULL,dropped,cotton,null,lace,null,1,,17-03-2024
1199912555,Casual,Average,0,XL,Spring,bowneck,sleevless,natural,mix,null,lace,solid,0,,18-03-2024
1249825438,Sexy,Average,0,free,Autumn,o-neck,full,natural,polyster,sattin,hollowout,solid,0,,19-03-2024
967191118,Sexy,Low,4.8,free,Spring,v-neck,sleevless,natural,null,null,null,striped,1,,20-03-2024
871620435,Brief,Low,4.7,free,Autumn,o-neck,sleevless,natural,null,shiffon,sequined,solid,0,,21-03-2024
865490824,Sexy,high,5,M,Summer,v-neck,sleevless,natural,mix,null,null,striped,0,,22-03-2024
1079955163,Casual,Average,4.6,L,Summer,bowneck,full,dropped,cotton,null,null,patchwork,0,,23-03-2024
600514129,cute,Medium,4.9,S,Summer,bowneck,sleevless,empire,null,null,bow,patchwork,1,,24-03-2024
976975672,Novelty,Average,4.9,M,Autumn,o-neck,short,natural,polyster,chiffon,none,print,0,,25-03-2024
720087997,Casual,Low,4.3,free,Spring,o-neck,full,null,null,chiffon,sashes,none,1,,26-03-2024
699651184,Casual,Low,4.7,S,Autumn,o-neck,sleevless,natural,cotton,null,null,solid,0,,27-03-2024
605122868,Casual,Average,4.8,L,Autumn,boat-neck,sleevless,natural,null,null,sashes,solid,0,,28-03-2024
1000425584,cute,Average,4.5,L,winter,v-neck,sleevless,natural,polyster,jersey,sashes,solid,1,,29-03-2024
549159213,Casual,Average,4.4,free,Summer,o-neck,capsleeves,natural,cotton,null,null,solid,0,,30-03-2024
898316315,party,Average,0,M,Spring,o-neck,sleevless,null,null,chiffon,null,solid,1,,31-03-2024
1017484769,Sexy,Low,0,free,Summer,v-neck,sleevless,dropped,null,null,null,null,1,,01-04-2024
733025646,Casual,Low,4.8,L,Summer,v-neck,thressqatar,natural,cotton,null,null,print,0,,02-04-2024
909624960,work,Average,5,M,Summer,o-neck,sleveless,natural,null,null,null,solid,1,,03-04-2024
1086459983,Novelty,Average,5,free,Summer,o-neck,sleeveless,natural,null,null,null,print,0,,04-04-2024
593007494,Casual,Low,4.6,free,Spring,v-neck,sleevless,natural,silk,chiffon,draped,solid,0,,05-04-2024
660179663,Casual,Average,4.5,M,Summer,o-neck,full,natural,cotton,null,lace,solid,0,,06-04-2024
1097157656,Casual,Average,4.5,L,Spring,boat-neck,thressqatar,natural,null,dobby,lace,animal,1,,07-04-2024
751776863,Casual,Average,4.5,free,Autumn,o-neck,halfsleeve,natural,cotton,chiffon,hollowout,solid,1,,08-04-2024
1253973206,cute,Low,0,M,Summer,boat-neck,short,null,null,chiffon,sashes,null,0,,09-04-2024
828790972,party,Average,4.9,M,winter,o-neck,halfsleeve,null,cotton,null,lace,null,1,,10-04-2024
933413410,Casual,Average,4.8,M,Summer,o-neck,halfsleeve,null,null,null,null,null,0,,11-04-2024
550959163,Casual,Low,4.4,L,Summer,o-neck,sleevless,natural,cotton,chiffon,null,solid,0,,12-04-2024
933926000,Casual,Average,4.3,M,winter,slash-neck,sleeveless,natural,polyster,null,sashes,solid,0,,13-04-2024
953168456,cute,Average,4.7,L,Summer,o-neck,sleevless,natural,polyster,broadcloth,lace,solid,0,,14-04-2024
1124754999,Sexy,Average,0,S,Summer,v-neck,sleevless,null,null,null,null,null,1,,15-04-2024
832949213,Casual,Low,4.4,free,Summer,o-neck,sleevless,null,null,null,null,animal,0,,16-04-2024
801216472,cute,high,4.3,M,Spring,boat-neck,full,natural,polyster,terry,lace,solid,1,,17-04-2024
929898500,work,Average,4.8,M,winter,turndowncollor,full,natural,null,null,null,solid,0,,18-04-2024
850490510,Casual,Average,4.6,M,Spring,o-neck,halfsleeve,natural,polyster,null,lace,solid,0,,19-04-2024
1099394392,Sexy,Low,0,free,Summer,v-neck,sleevless,empire,cotton,null,null,solid,0,,20-04-2024
674885710,Casual,high,4.9,XL,winter,v-neck,full,empire,cotton,null,sequined,solid,0,,21-04-2024
1122991519,Sexy,Low,0,free,winter,o-neck,sleevless,natural,lycra,chiffon,hollowout,solid,0,,22-04-2024
904781800,cute,Average,5,M,Autumn,v-neck,sleevless,natural,cotton,null,null,solid,0,,23-04-2024
974438263,cute,Low,0,free,Spring,v-neck,sleevless,natural,silk,worsted,lace,patchwork,1,,24-04-2024
875608094,Casual,Low,4.4,free,Summer,o-neck,full,natural,cotton,null,pockets,solid,0,,25-04-2024
1061890181,Casual,Average,0,L,Spring,o-neck,sleevless,natural,chiffonfabric,chiffon,sequined,solid,0,,26-04-2024
1033144189,cute,Average,4.7,M,Spring,o-neck,full,natural,rayon,chiffon,beading,solid,1,,27-04-2024
860406062,Casual,Average,4.6,M,winter,v-neck,halfsleeve,natural,silk,chiffon,sashes,solid,1,,28-04-2024
692445545,Casual,Low,4.4,free,Summer,o-neck,full,natural,cotton,null,null,solid,1,,29-04-2024
974775647,Casual,Low,5,M,Automn,o-neck,sleevless,empire,null,chiffon,null,print,1,,30-04-2024
1109819647,Casual,Average,0,free,winter,o-neck,short,natural,polyster,chiffon,cascading,solid,0,,01-05-2024
1223469038,Sexy,Average,0,free,winter,slash-neck,sleevless,natural,cotton,broadcloth,sequined,solid,1,,02-05-2024
511503677,Casual,Low,4.4,M,Summer,o-neck,halfsleeve,empire,chiffonfabric,chiffon,bow,solid,0,,03-05-2024
1190558632,cute,Average,0,L,Summer,o-neck,sleevless,empire,cotton,null,lace,solid,1,,04-05-2024
641665398,Casual,Low,4.8,free,winter,bowneck,full,natural,polyster,chiffon,bow,solid,0,,05-05-2024
964917582,Casual,Average,5,L,Summer,o-neck,sleevless,natural,cotton,null,null,null,1,,06-05-2024
859922576,cute,Average,4.6,M,Spring,o-neck,halfsleeve,natural,acrylic,chiffon,null,null,0,,07-05-2024
817353671,bohemian,Low,4.6,free,Summer,o-neck,sleevless,natural,cotton,chiffon,none,solid,1,,08-05-2024
990559192,Brief,Average,4.7,M,winter,o-neck,halfsleeve,natural,acrylic,chiffon,null,striped,0,,09-05-2024
713391965,Casual,Low,4.7,M,Spring,o-neck,full,natural,polyster,null,null,solid,1,,10-05-2024
722565148,Sexy,Low,4.3,free,Summer,o-neck,full,empire,cotton,null,null,null,0,,11-05-2024
532874347,Casual,Average,4.7,M,Summer,v-neck,full,empire,cotton,null,lace,solid,1,,12-05-2024
655464934,Casual,Average,4.6,L,winter,boat-neck,sleevless,empire,silk,broadcloth,applique,print,1,,13-05-2024
919930954,Casual,Low,4.4,free,Summer,v-neck,short,empire,cotton,Corduroy,lace,solid,0,,14-05-2024
Dress_ID,Style,Price,Rating,Size,Season,NeckLine,SleeveLength,waiseline,Material,FabricType,Decoration,Pattern Type,Recommendation,,15-05-2024
1006032852,Sexy,Low,4.6,M,Summer,o-neck,sleevless,empire,null,chiffon,ruffles,animal,1,,16-05-2024
1212192089,Casual,Low,0,L,Summer,o-neck,Petal,natural,microfiber,null,ruffles,animal,0,,17-05-2024
